,id,client_id,number_words,tone,language_pair,quality_score,price,client_id
3296,C05765801,32.0,381,informal,nl_en,-1,-1,100f082c2cbfd1327676ad93e5c8e7b8d44aa419f7b398f71d9572c29b09b66c
3297,C05765806,32.0,97,informal,pt_en,-1,-1,52416c1c181c215812bceb196281bc1d36398c4b6a712649c5f74cde64673181
3298,C05765807,124.0,107,informal,pt_en,-1,-1,629c3a9b2c7afa7e8ab4c8f37c9f2acd0a08696a6d98a6c30b12920010a53a37
3299,C05765808,32.0,179,formal,pt_en,-1,-1,9ff6a362b235664a23378df54308c5c82c6000c5536462213a35b2a8ecdfee1a
3300,C05765809,194.0,1295,formal,fr_de,-1,-1,4d36ae956bfb22e42ad21486c07fdbce1c03e6f5eb84e99fc7bc76229c6f301e
3301,C05765810,81.0,1602,informal,pt_en,-1,-1,d4a64577022f25bd832bc512c5302c4a7ab8c0479c4d5c1b0b3fbfd0984bfda7
3302,C05765812,81.0,73,informal,pt_en,-1,-1,19388f0b6133ef2085e26dfc50b046836f9aada571cbd8393ef2bffc02d08d6d
3303,C05765813,116.0,366,informal,es_ja,-1,-1,ee56abcc350b0be80344726a1c785bdb8595057332e34441af670c39b0b67b9f
3304,C05765814,32.0,91,informal,pt_en,-1,-1,91f195978f712ca4193fe92aa1174ea78c2136eb74e0cf33d32daeeeac659ced
3305,C05765817,32.0,196,formal,fr_de,-1,-1,df809fcbd44f05b842f1c80d98119a0b3d6f7cd51b611db69b6602fb5a7201de
3306,C05765820,32.0,144,formal,fr_de,-1,-1,48e6b11c6636388248ad5ae844addedac6c954f65c3d96c3f647ff7ea98a8ec5
3307,C05765823,87.0,429,informal,nl_en,-1,-1,417399241f4558806117eccd2b124e82fa03486236a24e70e032d252b97d60cd
3308,C05765824,81.0,104,informal,es_ja,-1,-1,89225a3eb6c39c319e0175a029402b7d07bfba033fdba2bb439ee40bbda226fa
3309,C05765825,144.0,272,formal,pt_en,-1,-1,ce47137c2d64dd385a15b23687a9899bc78cf4bac0e2b660cc6453f46a5a82fe
3310,C05765826,87.0,56,informal,fr_de,-1,-1,629c3a9b2c7afa7e8ab4c8f37c9f2acd0a08696a6d98a6c30b12920010a53a37
3311,C05765827,87.0,119,formal,es_ja,-1,-1,84f4491092e6e70f3e86f00bc00d9bf9dea165fca972bf7de20aa90c906e6dec
3312,C05765829,124.0,113,informal,nl_en,-1,-1,16cc06873018982ec4854b0d10ab39ac332b49f2cf30a160099c9f5bf373b72b
3313,C05765831,73.0,149,informal,nl_en,-1,-1,1127081f34ad35318db79213b03f96029e69ccea7b0fa225f5ffe5f66539ead9
3314,C05765834,81.0,233,informal,nl_en,-1,-1,6d58ff43d1c0ba17125ebff6b42cf28250b96bed88980f79177b8ee802084553
3315,C05765835,210.0,353,informal,fr_de,-1,-1,1127081f34ad35318db79213b03f96029e69ccea7b0fa225f5ffe5f66539ead9
3316,C05765836,81.0,96,informal,es_ja,-1,-1,35b1a7722289e1b6d51c0c16f6925321bdd7ab58ceeea3a73f7621595ace23f8
3317,C05765838,32.0,157,informal,fr_de,-1,-1,6012db2cb5c51650f773b8ace525ca3db14506ac99890b2f6c5542a6aec1340d
3318,C05765839,32.0,287,formal,pt_en,-1,-1,ff6bbad3f35db0be4a114a56b76622c1d489394c70902f8fe05036e9cbcca099
3319,C05765843,32.0,221,informal,fr_de,-1,-1,aa020d2841a3e2bdb707b0d573fba638f318ca755d23fb3820667ba4fa1f32ed
3320,C05765844,81.0,63,informal,es_ja,-1,-1,1127081f34ad35318db79213b03f96029e69ccea7b0fa225f5ffe5f66539ead9
3321,C05765845,81.0,70,formal,pt_en,-1,-1,91f195978f712ca4193fe92aa1174ea78c2136eb74e0cf33d32daeeeac659ced
3322,C05765848,81.0,72,formal,fr_de,-1,-1,a59b8fa90a633fd2902283bfbe4dffa9c06e3420c03df571d825e9c800d0b03d
3323,C05765849,81.0,136,informal,pt_en,-1,-1,52416c1c181c215812bceb196281bc1d36398c4b6a712649c5f74cde64673181
3324,C05765851,81.0,222,formal,pt_en,-1,-1,dcecd7919c995b8621d1e76ac4aa6a5aaa9b47ddac682095148e5838e483febd
3325,C05765852,81.0,53,formal,nl_en,-1,-1,16cc06873018982ec4854b0d10ab39ac332b49f2cf30a160099c9f5bf373b72b
3326,C05765853,81.0,68,formal,fr_de,-1,-1,84506a2e169143888f4e1c7afe5bc52699ca5cf1b6cc2e5853f0c5d075a48911
3327,C05765854,81.0,80,informal,pt_en,-1,-1,552e63435c303050a48f595d30286ef2e90d3c3b68c286021147e99358e3fe4e
3328,C05765855,81.0,69,formal,pt_en,-1,-1,100f082c2cbfd1327676ad93e5c8e7b8d44aa419f7b398f71d9572c29b09b66c
3329,C05765857,81.0,157,formal,pt_en,-1,-1,417399241f4558806117eccd2b124e82fa03486236a24e70e032d252b97d60cd
3330,C05765858,81.0,65,formal,nl_en,-1,-1,23a2b90d03cc12039fa8e0f4a765c322b98fa0bda466f2bf76178ba235699adc
3331,C05765859,81.0,135,formal,pt_en,-1,-1,552e63435c303050a48f595d30286ef2e90d3c3b68c286021147e99358e3fe4e
3332,C05765860,87.0,257,formal,pt_en,-1,-1,aa020d2841a3e2bdb707b0d573fba638f318ca755d23fb3820667ba4fa1f32ed
3333,C05765861,87.0,258,formal,nl_en,-1,-1,3b93e4dee2a994d9a9e1f8af90081e7b6e1d41a6b1550e65cf013b6028c666ce
3334,C05765862,87.0,256,formal,fr_de,-1,-1,567bfc7f6dabbbc1ac091875ac20c2462ced3960651bac9bdea71ad5f5338456
3335,C05765863,32.0,271,formal,es_ja,-1,-1,164be8839e9c3842dad6cd49aad581ef94729d4e873c0c3f8c544a65975fcaba
3336,C05765864,81.0,328,formal,pt_en,-1,-1,100f082c2cbfd1327676ad93e5c8e7b8d44aa419f7b398f71d9572c29b09b66c
3337,C05765865,81.0,80,informal,nl_en,-1,-1,417399241f4558806117eccd2b124e82fa03486236a24e70e032d252b97d60cd
3338,C05765866,81.0,229,informal,pt_en,-1,-1,eed0c17d53919ae0e46153ae82d5673d4ff4afe794a57e9250c02797a3a8e715
3339,C05765867,81.0,189,formal,pt_en,-1,-1,100f082c2cbfd1327676ad93e5c8e7b8d44aa419f7b398f71d9572c29b09b66c
3340,C05765868,32.0,329,informal,nl_en,-1,-1,72d26122e4aef9be62176640b5f185009fa0b9fb94cb77c6c31d94281a178228
3341,C05765869,81.0,259,formal,pt_en,-1,-1,ee56abcc350b0be80344726a1c785bdb8595057332e34441af670c39b0b67b9f
3342,C05765870,124.0,408,informal,es_ja,-1,-1,896eaafb9691dd3992336145e0b80bb71fdcded7fca60380d9337981505ff682
3343,C05765871,32.0,854,informal,nl_en,-1,-1,ee56abcc350b0be80344726a1c785bdb8595057332e34441af670c39b0b67b9f
3344,C05765872,81.0,63,formal,fr_de,-1,-1,3b93e4dee2a994d9a9e1f8af90081e7b6e1d41a6b1550e65cf013b6028c666ce
3345,C05765873,87.0,296,informal,es_ja,-1,-1,ce47137c2d64dd385a15b23687a9899bc78cf4bac0e2b660cc6453f46a5a82fe
3346,C05765874,32.0,88,informal,pt_en,-1,-1,ee56abcc350b0be80344726a1c785bdb8595057332e34441af670c39b0b67b9f
3347,C05765877,87.0,295,formal,pt_en,-1,-1,6d58ff43d1c0ba17125ebff6b42cf28250b96bed88980f79177b8ee802084553
3348,C05765879,87.0,296,informal,es_ja,-1,-1,3b93e4dee2a994d9a9e1f8af90081e7b6e1d41a6b1550e65cf013b6028c666ce
3349,C05765880,81.0,127,informal,pt_en,-1,-1,7c5dcba85304247985b5d02fcfb271d33fe1392f9be2d44c87de48273aa4e215
3350,C05765881,81.0,60,informal,nl_en,-1,-1,23a2b90d03cc12039fa8e0f4a765c322b98fa0bda466f2bf76178ba235699adc
3351,C05765883,87.0,102,formal,es_ja,-1,-1,417399241f4558806117eccd2b124e82fa03486236a24e70e032d252b97d60cd
3352,C05765884,87.0,101,informal,pt_en,-1,-1,16cc06873018982ec4854b0d10ab39ac332b49f2cf30a160099c9f5bf373b72b
3353,C05765886,87.0,101,formal,pt_en,-1,-1,203f6f43688c9abe2e66df55828826f1e04815fa1bf289771cb530500df02ca8
3354,C05765887,81.0,168,formal,fr_de,-1,-1,2d67c3bed1f8c2073e3e011270175a4713b9df49855c788d4f9ca2b336d7ebc8
3355,C05765888,32.0,1112,informal,nl_en,-1,-1,89225a3eb6c39c319e0175a029402b7d07bfba033fdba2bb439ee40bbda226fa
3356,C05765891,81.0,253,informal,nl_en,-1,-1,1127081f34ad35318db79213b03f96029e69ccea7b0fa225f5ffe5f66539ead9
3357,C05765892,81.0,131,formal,pt_en,-1,-1,ff6bbad3f35db0be4a114a56b76622c1d489394c70902f8fe05036e9cbcca099
3358,C05765893,32.0,797,informal,pt_en,-1,-1,ff6bbad3f35db0be4a114a56b76622c1d489394c70902f8fe05036e9cbcca099
3359,C05765895,81.0,622,formal,pt_en,-1,-1,23a2b90d03cc12039fa8e0f4a765c322b98fa0bda466f2bf76178ba235699adc
3360,C05765896,87.0,103,informal,fr_de,-1,-1,84f4491092e6e70f3e86f00bc00d9bf9dea165fca972bf7de20aa90c906e6dec
3361,C05765897,81.0,67,informal,pt_en,-1,-1,36b322832c268a1fa9e64b30dc6490c6591d4b38ae28d200eca34a6d35d83671
3362,C05765899,81.0,69,informal,nl_en,-1,-1,35b1a7722289e1b6d51c0c16f6925321bdd7ab58ceeea3a73f7621595ace23f8
3363,C05765900,81.0,116,formal,pt_en,-1,-1,b05786befa8635824d3ff774fe665f6a3d023d814605bd09e02f6ca673e83975
3364,C05765902,86.0,81,formal,pt_en,-1,-1,91f195978f712ca4193fe92aa1174ea78c2136eb74e0cf33d32daeeeac659ced
3365,C05765904,32.0,172,formal,nl_en,-1,-1,52416c1c181c215812bceb196281bc1d36398c4b6a712649c5f74cde64673181
3366,C05765905,32.0,117,informal,fr_de,-1,-1,ee56abcc350b0be80344726a1c785bdb8595057332e34441af670c39b0b67b9f
3367,C05765906,163.0,568,formal,es_ja,-1,-1,48e6b11c6636388248ad5ae844addedac6c954f65c3d96c3f647ff7ea98a8ec5
3368,C05765907,87.0,162,formal,es_ja,-1,-1,025c229043c3328605b2ac13096f619a48991da87767699c2fb033d438e6396d
3369,C05765909,124.0,138,formal,nl_en,-1,-1,72d26122e4aef9be62176640b5f185009fa0b9fb94cb77c6c31d94281a178228
3370,C05765910,32.0,145,informal,es_ja,-1,-1,91f195978f712ca4193fe92aa1174ea78c2136eb74e0cf33d32daeeeac659ced
3371,C05765911,32.0,221,informal,pt_en,-1,-1,a0cc582a1d5abfc275a510f69e556a9d4ce8429f7986cf3418df28f066665c11
3372,C05765915,81.0,852,formal,pt_en,-1,-1,a59b8fa90a633fd2902283bfbe4dffa9c06e3420c03df571d825e9c800d0b03d
3373,C05765917,81.0,122,informal,pt_en,-1,-1,16cc06873018982ec4854b0d10ab39ac332b49f2cf30a160099c9f5bf373b72b
3374,C05765918,194.0,80,informal,fr_de,-1,-1,6d58ff43d1c0ba17125ebff6b42cf28250b96bed88980f79177b8ee802084553
3375,C05765922,32.0,138,informal,nl_en,-1,-1,08790ec4a07f4ea4f0aca6da75882c7bb044c29fe642b08add9061bfd31d139b
3376,C05765923,87.0,109,informal,nl_en,-1,-1,eed0c17d53919ae0e46153ae82d5673d4ff4afe794a57e9250c02797a3a8e715
3377,C05765924,32.0,1525,informal,nl_en,-1,-1,aa020d2841a3e2bdb707b0d573fba638f318ca755d23fb3820667ba4fa1f32ed
3378,C05765926,116.0,63,informal,es_ja,-1,-1,84f4491092e6e70f3e86f00bc00d9bf9dea165fca972bf7de20aa90c906e6dec
3379,C05765927,30.0,96,informal,nl_en,-1,-1,ce47137c2d64dd385a15b23687a9899bc78cf4bac0e2b660cc6453f46a5a82fe
3380,C05765928,87.0,210,informal,fr_de,-1,-1,203f6f43688c9abe2e66df55828826f1e04815fa1bf289771cb530500df02ca8
3381,C05765931,12.0,318,formal,es_ja,-1,-1,84506a2e169143888f4e1c7afe5bc52699ca5cf1b6cc2e5853f0c5d075a48911
3382,C05765933,87.0,84,informal,pt_en,-1,-1,16cc06873018982ec4854b0d10ab39ac332b49f2cf30a160099c9f5bf373b72b
3383,C05765934,124.0,308,informal,nl_en,-1,-1,c4a6e239681ea5e946d00bc8507da5cb673f71904b3f310218e50b2ebc4b3dfc
3384,C05765936,116.0,1270,formal,pt_en,-1,-1,52416c1c181c215812bceb196281bc1d36398c4b6a712649c5f74cde64673181
3385,C05765938,87.0,194,formal,fr_de,-1,-1,3a4ea7e3e3deeeb602ac21f123d5d30893f4d47b68270a6e2e00b36062a3f82e
3386,C05765940,81.0,66,informal,pt_en,-1,-1,d4a64577022f25bd832bc512c5302c4a7ab8c0479c4d5c1b0b3fbfd0984bfda7
3387,C05765941,157.0,6004,informal,pt_en,-1,-1,ee56abcc350b0be80344726a1c785bdb8595057332e34441af670c39b0b67b9f
3388,C05765942,87.0,145,formal,pt_en,-1,-1,587fb1667c89615c53088cce45b602cc03ef251bcaf9e09778a773e567667095
3389,C05765944,170.0,130,informal,pt_en,-1,-1,eed0c17d53919ae0e46153ae82d5673d4ff4afe794a57e9250c02797a3a8e715
3390,C05765945,170.0,174,formal,nl_en,-1,-1,43b3c146538308a97b29e10d7736d198790600185435d57ab927e010c1a3347e
3391,C05765948,194.0,65,informal,pt_en,-1,-1,19388f0b6133ef2085e26dfc50b046836f9aada571cbd8393ef2bffc02d08d6d
3392,C05765954,81.0,171,formal,fr_de,-1,-1,aa020d2841a3e2bdb707b0d573fba638f318ca755d23fb3820667ba4fa1f32ed
3393,C05765959,32.0,1250,informal,nl_en,-1,-1,df809fcbd44f05b842f1c80d98119a0b3d6f7cd51b611db69b6602fb5a7201de
3394,C05765962,116.0,94,formal,pt_en,-1,-1,84506a2e169143888f4e1c7afe5bc52699ca5cf1b6cc2e5853f0c5d075a48911
3395,C05765965,81.0,131,informal,pt_en,-1,-1,552e63435c303050a48f595d30286ef2e90d3c3b68c286021147e99358e3fe4e
3396,C05765966,81.0,179,formal,fr_de,-1,-1,b05786befa8635824d3ff774fe665f6a3d023d814605bd09e02f6ca673e83975
3397,C05765967,32.0,96,formal,pt_en,-1,-1,c4a6e239681ea5e946d00bc8507da5cb673f71904b3f310218e50b2ebc4b3dfc
3398,C05765974,194.0,158,informal,pt_en,-1,-1,1127081f34ad35318db79213b03f96029e69ccea7b0fa225f5ffe5f66539ead9
3399,C05765976,194.0,135,informal,fr_de,-1,-1,d4a64577022f25bd832bc512c5302c4a7ab8c0479c4d5c1b0b3fbfd0984bfda7
3400,C05765977,87.0,130,formal,es_ja,-1,-1,7c5dcba85304247985b5d02fcfb271d33fe1392f9be2d44c87de48273aa4e215
3401,C05765978,32.0,137,informal,pt_en,-1,-1,417399241f4558806117eccd2b124e82fa03486236a24e70e032d252b97d60cd
3402,C05765980,194.0,984,formal,es_ja,-1,-1,896eaafb9691dd3992336145e0b80bb71fdcded7fca60380d9337981505ff682
3403,C05765985,150.0,76,informal,pt_en,-1,-1,896eaafb9691dd3992336145e0b80bb71fdcded7fca60380d9337981505ff682
3404,C05765986,81.0,92,formal,es_ja,-1,-1,100f082c2cbfd1327676ad93e5c8e7b8d44aa419f7b398f71d9572c29b09b66c
3405,C05765987,10.0,283,informal,pt_en,-1,-1,aa020d2841a3e2bdb707b0d573fba638f318ca755d23fb3820667ba4fa1f32ed
3406,C05765988,150.0,114,formal,fr_de,-1,-1,ee56abcc350b0be80344726a1c785bdb8595057332e34441af670c39b0b67b9f
3407,C05765989,87.0,137,informal,fr_de,-1,-1,dcecd7919c995b8621d1e76ac4aa6a5aaa9b47ddac682095148e5838e483febd
3408,C05765992,116.0,118,formal,es_ja,-1,-1,ce47137c2d64dd385a15b23687a9899bc78cf4bac0e2b660cc6453f46a5a82fe
3409,C05765993,32.0,82,informal,es_ja,-1,-1,43b3c146538308a97b29e10d7736d198790600185435d57ab927e010c1a3347e
3410,C05765994,87.0,227,formal,es_ja,-1,-1,743ebd748ef5df2b1245cf93d2ad75987ec399a8d6d6a453b21b071d5df15337
3411,C05765995,143.0,217,informal,pt_en,-1,-1,91f195978f712ca4193fe92aa1174ea78c2136eb74e0cf33d32daeeeac659ced
3412,C05766004,169.0,87,formal,nl_en,-1,-1,2d67c3bed1f8c2073e3e011270175a4713b9df49855c788d4f9ca2b336d7ebc8
3413,C05766005,81.0,62,formal,es_ja,-1,-1,ee56abcc350b0be80344726a1c785bdb8595057332e34441af670c39b0b67b9f
3414,C05766007,124.0,158,formal,pt_en,-1,-1,100f082c2cbfd1327676ad93e5c8e7b8d44aa419f7b398f71d9572c29b09b66c
3415,C05766008,81.0,68,informal,nl_en,-1,-1,025c229043c3328605b2ac13096f619a48991da87767699c2fb033d438e6396d
3416,C05766009,81.0,137,informal,pt_en,-1,-1,84f4491092e6e70f3e86f00bc00d9bf9dea165fca972bf7de20aa90c906e6dec
3417,C05766010,94.0,72,informal,pt_en,-1,-1,6012db2cb5c51650f773b8ace525ca3db14506ac99890b2f6c5542a6aec1340d
3418,C05766012,116.0,357,informal,es_ja,-1,-1,6f053273db5aca5095bea082c7125096e5414d07e417cf9f45d3880315bba9f9
3419,C05766014,87.0,251,informal,pt_en,-1,-1,84f4491092e6e70f3e86f00bc00d9bf9dea165fca972bf7de20aa90c906e6dec
3420,C05766015,77.0,334,informal,pt_en,-1,-1,84506a2e169143888f4e1c7afe5bc52699ca5cf1b6cc2e5853f0c5d075a48911
3421,C05766017,94.0,162,informal,fr_de,-1,-1,1127081f34ad35318db79213b03f96029e69ccea7b0fa225f5ffe5f66539ead9
3422,C05766018,194.0,2034,formal,fr_de,-1,-1,d4a64577022f25bd832bc512c5302c4a7ab8c0479c4d5c1b0b3fbfd0984bfda7
3423,C05766021,77.0,389,informal,es_ja,-1,-1,203f6f43688c9abe2e66df55828826f1e04815fa1bf289771cb530500df02ca8
3424,C05766022,143.0,1246,informal,pt_en,-1,-1,164be8839e9c3842dad6cd49aad581ef94729d4e873c0c3f8c544a65975fcaba
3425,C05766025,194.0,762,formal,pt_en,-1,-1,2d67c3bed1f8c2073e3e011270175a4713b9df49855c788d4f9ca2b336d7ebc8
3426,C05766026,87.0,156,formal,nl_en,-1,-1,23a2b90d03cc12039fa8e0f4a765c322b98fa0bda466f2bf76178ba235699adc
3427,C05766027,87.0,128,informal,pt_en,-1,-1,203f6f43688c9abe2e66df55828826f1e04815fa1bf289771cb530500df02ca8
3428,C05766028,87.0,150,formal,pt_en,-1,-1,84f4491092e6e70f3e86f00bc00d9bf9dea165fca972bf7de20aa90c906e6dec
3429,C05766030,32.0,579,formal,es_ja,-1,-1,203f6f43688c9abe2e66df55828826f1e04815fa1bf289771cb530500df02ca8
3431,C05766034,32.0,246,formal,nl_en,-1,-1,a0cc582a1d5abfc275a510f69e556a9d4ce8429f7986cf3418df28f066665c11
3432,C05766035,87.0,283,informal,nl_en,-1,-1,743ebd748ef5df2b1245cf93d2ad75987ec399a8d6d6a453b21b071d5df15337
3433,C05766036,87.0,134,informal,es_ja,-1,-1,df809fcbd44f05b842f1c80d98119a0b3d6f7cd51b611db69b6602fb5a7201de
3434,C05766038,87.0,335,formal,nl_en,-1,-1,164be8839e9c3842dad6cd49aad581ef94729d4e873c0c3f8c544a65975fcaba
3435,C05766039,116.0,95,informal,pt_en,-1,-1,100f082c2cbfd1327676ad93e5c8e7b8d44aa419f7b398f71d9572c29b09b66c
3436,C05766041,124.0,96,formal,es_ja,-1,-1,4d36ae956bfb22e42ad21486c07fdbce1c03e6f5eb84e99fc7bc76229c6f301e
3437,C05766042,81.0,245,formal,es_ja,-1,-1,6f053273db5aca5095bea082c7125096e5414d07e417cf9f45d3880315bba9f9
3438,C05766043,116.0,378,formal,pt_en,-1,-1,35b1a7722289e1b6d51c0c16f6925321bdd7ab58ceeea3a73f7621595ace23f8
3439,C05766045,81.0,104,informal,fr_de,-1,-1,df809fcbd44f05b842f1c80d98119a0b3d6f7cd51b611db69b6602fb5a7201de
3440,C05766047,81.0,415,informal,nl_en,-1,-1,552e63435c303050a48f595d30286ef2e90d3c3b68c286021147e99358e3fe4e
3441,C05766048,32.0,736,formal,pt_en,-1,-1,4d36ae956bfb22e42ad21486c07fdbce1c03e6f5eb84e99fc7bc76229c6f301e
3442,C05766049,81.0,147,informal,es_ja,-1,-1,9ff6a362b235664a23378df54308c5c82c6000c5536462213a35b2a8ecdfee1a
3443,C05766050,116.0,203,formal,fr_de,-1,-1,025c229043c3328605b2ac13096f619a48991da87767699c2fb033d438e6396d
3444,C05766051,170.0,137,formal,nl_en,-1,-1,a0cc582a1d5abfc275a510f69e556a9d4ce8429f7986cf3418df28f066665c11
3445,C05766052,87.0,153,formal,nl_en,-1,-1,dcecd7919c995b8621d1e76ac4aa6a5aaa9b47ddac682095148e5838e483febd
3446,C05766053,81.0,58,informal,fr_de,-1,-1,84f4491092e6e70f3e86f00bc00d9bf9dea165fca972bf7de20aa90c906e6dec
3447,C05766054,170.0,174,informal,es_ja,-1,-1,743ebd748ef5df2b1245cf93d2ad75987ec399a8d6d6a453b21b071d5df15337
3448,C05766056,170.0,214,informal,pt_en,-1,-1,9ff6a362b235664a23378df54308c5c82c6000c5536462213a35b2a8ecdfee1a
3449,C05766057,81.0,96,formal,es_ja,-1,-1,43b3c146538308a97b29e10d7736d198790600185435d57ab927e010c1a3347e
3450,C05766058,81.0,124,formal,pt_en,-1,-1,b05786befa8635824d3ff774fe665f6a3d023d814605bd09e02f6ca673e83975
3451,C05766060,87.0,320,informal,nl_en,-1,-1,567bfc7f6dabbbc1ac091875ac20c2462ced3960651bac9bdea71ad5f5338456
3452,C05766061,81.0,125,formal,pt_en,-1,-1,4d36ae956bfb22e42ad21486c07fdbce1c03e6f5eb84e99fc7bc76229c6f301e
3453,C05766064,81.0,211,formal,fr_de,-1,-1,df809fcbd44f05b842f1c80d98119a0b3d6f7cd51b611db69b6602fb5a7201de
3454,C05766065,32.0,94,informal,fr_de,-1,-1,72d26122e4aef9be62176640b5f185009fa0b9fb94cb77c6c31d94281a178228
3455,C05766066,32.0,554,formal,fr_de,-1,-1,743ebd748ef5df2b1245cf93d2ad75987ec399a8d6d6a453b21b071d5df15337
3456,C05766067,81.0,317,informal,nl_en,-1,-1,3a4ea7e3e3deeeb602ac21f123d5d30893f4d47b68270a6e2e00b36062a3f82e
3457,C05766068,81.0,415,formal,pt_en,-1,-1,eed0c17d53919ae0e46153ae82d5673d4ff4afe794a57e9250c02797a3a8e715
3458,C05766069,46.0,175,informal,es_ja,-1,-1,ce47137c2d64dd385a15b23687a9899bc78cf4bac0e2b660cc6453f46a5a82fe
3460,C05766072,94.0,83,informal,pt_en,-1,-1,c4a6e239681ea5e946d00bc8507da5cb673f71904b3f310218e50b2ebc4b3dfc
3461,C05766073,189.0,182,informal,pt_en,-1,-1,b05786befa8635824d3ff774fe665f6a3d023d814605bd09e02f6ca673e83975
3462,C05766074,77.0,227,formal,pt_en,-1,-1,567bfc7f6dabbbc1ac091875ac20c2462ced3960651bac9bdea71ad5f5338456
3463,C05766076,87.0,311,formal,pt_en,-1,-1,417399241f4558806117eccd2b124e82fa03486236a24e70e032d252b97d60cd
3464,C05766077,87.0,203,formal,es_ja,-1,-1,9ff6a362b235664a23378df54308c5c82c6000c5536462213a35b2a8ecdfee1a
3465,C05766078,94.0,183,informal,pt_en,-1,-1,aa020d2841a3e2bdb707b0d573fba638f318ca755d23fb3820667ba4fa1f32ed
3466,C05766079,94.0,270,formal,es_ja,-1,-1,567bfc7f6dabbbc1ac091875ac20c2462ced3960651bac9bdea71ad5f5338456
3467,C05766081,77.0,351,formal,pt_en,-1,-1,4d36ae956bfb22e42ad21486c07fdbce1c03e6f5eb84e99fc7bc76229c6f301e
3468,C05766082,178.0,2654,informal,pt_en,-1,-1,ee56abcc350b0be80344726a1c785bdb8595057332e34441af670c39b0b67b9f
3469,C05766083,87.0,370,informal,pt_en,-1,-1,23a2b90d03cc12039fa8e0f4a765c322b98fa0bda466f2bf76178ba235699adc
3470,C05766084,87.0,769,informal,nl_en,-1,-1,587fb1667c89615c53088cce45b602cc03ef251bcaf9e09778a773e567667095
3471,C05766085,87.0,848,formal,pt_en,-1,-1,19388f0b6133ef2085e26dfc50b046836f9aada571cbd8393ef2bffc02d08d6d
3472,C05766086,81.0,110,informal,pt_en,-1,-1,1127081f34ad35318db79213b03f96029e69ccea7b0fa225f5ffe5f66539ead9
3473,C05766088,87.0,193,formal,nl_en,-1,-1,aa020d2841a3e2bdb707b0d573fba638f318ca755d23fb3820667ba4fa1f32ed
3474,C05766089,94.0,388,formal,fr_de,-1,-1,43b3c146538308a97b29e10d7736d198790600185435d57ab927e010c1a3347e
3475,C05766090,87.0,249,informal,fr_de,-1,-1,a59b8fa90a633fd2902283bfbe4dffa9c06e3420c03df571d825e9c800d0b03d
3476,C05766091,101.0,116,formal,es_ja,-1,-1,91f195978f712ca4193fe92aa1174ea78c2136eb74e0cf33d32daeeeac659ced
3477,C05766092,87.0,1054,informal,pt_en,-1,-1,aa020d2841a3e2bdb707b0d573fba638f318ca755d23fb3820667ba4fa1f32ed
3478,C05766093,87.0,1153,informal,es_ja,-1,-1,08790ec4a07f4ea4f0aca6da75882c7bb044c29fe642b08add9061bfd31d139b
3479,C05766097,87.0,134,informal,fr_de,-1,-1,43b3c146538308a97b29e10d7736d198790600185435d57ab927e010c1a3347e
3480,C05766099,87.0,212,informal,nl_en,-1,-1,2d67c3bed1f8c2073e3e011270175a4713b9df49855c788d4f9ca2b336d7ebc8
3481,C05766101,87.0,820,informal,es_ja,-1,-1,16cc06873018982ec4854b0d10ab39ac332b49f2cf30a160099c9f5bf373b72b
3482,C05766102,87.0,935,formal,pt_en,-1,-1,743ebd748ef5df2b1245cf93d2ad75987ec399a8d6d6a453b21b071d5df15337
3483,C05766107,32.0,72,informal,fr_de,-1,-1,203f6f43688c9abe2e66df55828826f1e04815fa1bf289771cb530500df02ca8
3484,C05766108,81.0,78,informal,fr_de,-1,-1,3a4ea7e3e3deeeb602ac21f123d5d30893f4d47b68270a6e2e00b36062a3f82e
3485,C05766109,81.0,60,formal,nl_en,-1,-1,a23cd6eeec0720abcfb286b6222e7b9db073b9f789a5a85523da96743016b575
3486,C05766113,46.0,183,informal,pt_en,-1,-1,164be8839e9c3842dad6cd49aad581ef94729d4e873c0c3f8c544a65975fcaba
3487,C05766114,87.0,277,formal,fr_de,-1,-1,a0cc582a1d5abfc275a510f69e556a9d4ce8429f7986cf3418df28f066665c11
3488,C05766116,87.0,393,formal,nl_en,-1,-1,743ebd748ef5df2b1245cf93d2ad75987ec399a8d6d6a453b21b071d5df15337
3489,C05766117,81.0,140,informal,pt_en,-1,-1,43b3c146538308a97b29e10d7736d198790600185435d57ab927e010c1a3347e
3490,C05766119,46.0,302,formal,pt_en,-1,-1,23a2b90d03cc12039fa8e0f4a765c322b98fa0bda466f2bf76178ba235699adc
3491,C05766120,124.0,876,formal,fr_de,-1,-1,9ff6a362b235664a23378df54308c5c82c6000c5536462213a35b2a8ecdfee1a
3492,C05766121,81.0,81,informal,pt_en,-1,-1,aa020d2841a3e2bdb707b0d573fba638f318ca755d23fb3820667ba4fa1f32ed
3493,C05766122,32.0,373,informal,es_ja,-1,-1,3b93e4dee2a994d9a9e1f8af90081e7b6e1d41a6b1550e65cf013b6028c666ce
3494,C05766123,81.0,162,informal,es_ja,-1,-1,16cc06873018982ec4854b0d10ab39ac332b49f2cf30a160099c9f5bf373b72b
3495,C05766125,81.0,177,formal,pt_en,-1,-1,100f082c2cbfd1327676ad93e5c8e7b8d44aa419f7b398f71d9572c29b09b66c
3496,C05766126,87.0,123,formal,fr_de,-1,-1,6f053273db5aca5095bea082c7125096e5414d07e417cf9f45d3880315bba9f9
